tahun,nama_provinsi,nama_kabupaten,nama_kecamatan,nama_kelurahan,jenis_pekerajaan,jumlah
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Belum/Tidak Bekerja,4834
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Mengurus Rumah Tangga,5318
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Pelajar/Mahasiswa,6089
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Pensiunan,361
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Pegawai Negeri Sipil,244
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Tentara Nasional Indonesia,12
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Kepolisian RI,14
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Perdagangan,9
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Petani/Pekebun,2
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Nelayan/Perikanan,2
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Industri,3
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Konstruksi,4
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Karyawan Swasta,9812
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Karyawan BUMN,74
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Karyawan BUMD,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Karyawan Honorer,5
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Buruh Harian Lepas,249
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Buruh Tani/Perkebunan,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Pembantu Rumah Tangga,11
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Tukang Batu,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Tukang Jahit,5
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Tukang Gigi,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Penata Rias,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Penata Busana,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Mekanik,2
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Seniman,11
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Tabib,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Penterjemah,2
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Pendeta,14
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Wartawan,18
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Juru Masak,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Dosen,36
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Guru,180
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Pilot,2
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Pengacara,13
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Notaris,5
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Arsitek,8
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Akuntan,7
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Konsultan,6
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Dokter,198
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Bidan,8
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Perawat,16
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Apoteker,2
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Psikiater/Psikolog,3
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Peneliti,5
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Sopir,50
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Pedagang,284
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Biarawati,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Wiraswasta,2242
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Lainnya,41
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Belum/Tidak Bekerja,7252
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Mengurus Rumah Tangga,9776
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Pelajar/Mahasiswa,10080
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Pensiunan,137
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Pegawai Negeri Sipil,71
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Tentara Nasional Indonesia,9
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Kepolisian RI,10
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Perdagangan,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Petani/Pekebun,4
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Nelayan/Perikanan,6
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Industri,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Konstruksi,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Karyawan Swasta,14140
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Karyawan BUMN,8
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Karyawan BUMD,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Karyawan Honorer,12
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Buruh Harian Lepas,231
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Buruh Tani/Perkebunan,3
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Buruh Nelayan/Perikanan,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Pembantu Rumah Tangga,2
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Tukang Jahit,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Penata Busana,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Mekanik,2
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Seniman,2
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Pendeta,29
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Pastor,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Wartawan,15
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Juru Masak,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Dosen,13
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Guru,184
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Pengacara,7
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Arsitek,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Dokter,68
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Bidan,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Perawat,6
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Pelaut,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Sopir,52
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Pedagang,154
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Biarawati,2
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Wiraswasta,3796
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Lainnya,51
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Belum/Tidak Bekerja,7828
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Mengurus Rumah Tangga,9770
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Pelajar/Mahasiswa,10541
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Pensiunan,173
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Pegawai Negeri Sipil,115
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Tentara Nasional Indonesia,24
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Kepolisian RI,28
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Perdagangan,8
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Petani/Pekebun,3
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Industri,10
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Konstruksi,2
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Transportasi,5
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Karyawan Swasta,13392
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Karyawan BUMN,54
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Karyawan Honorer,13
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Buruh Harian Lepas,707
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Buruh Tani/Perkebunan,2
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Buruh Nelayan/Perikanan,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Pembantu Rumah Tangga,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Tukang Las/Pandai Besi,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Tukang Jahit,4
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Mekanik,2
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Seniman,6
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Pendeta,29
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Wartawan,19
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Ustadz/Mubaligh,3
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Anggota DPR-RI,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Dosen,33
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Guru,242
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Pengacara,15
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Notaris,3
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Arsitek,4
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Konsultan,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Dokter,100
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Bidan,8
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Perawat,11
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Apoteker,2
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Pelaut,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Sopir,142
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Pedagang,380
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Biarawati,1
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Wiraswasta,3890
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Lainnya,86
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Belum/Tidak Bekerja,2485
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Mengurus Rumah Tangga,3970
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Pelajar/Mahasiswa,3703
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Pensiunan,114
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Pegawai Negeri Sipil,21
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Tentara Nasional Indonesia,4
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Kepolisian RI,2
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Perdagangan,11
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Industri,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Transportasi,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Karyawan Swasta,5307
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Karyawan BUMN,7
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Buruh Harian Lepas,300
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Pembantu Rumah Tangga,3
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Tukang Jahit,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Tukang Gigi,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Mekanik,14
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Seniman,3
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Pendeta,15
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Wartawan,5
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Dosen,4
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Guru,55
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Pengacara,3
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Arsitek,2
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Konsultan,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Dokter,30
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Bidan,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Perawat,2
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Apoteker,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Peneliti,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Sopir,25
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Pedagang,164
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Biarawati,5
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Wiraswasta,1078
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Lainnya,26
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Belum/Tidak Bekerja,3583
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Mengurus Rumah Tangga,5260
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Pelajar/Mahasiswa,5745
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Pensiunan,62
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Pegawai Negeri Sipil,37
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Tentara Nasional Indonesia,4
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Kepolisian RI,6
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Petani/Pekebun,2
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Nelayan/Perikanan,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Industri,6
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Konstruksi,2
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Transportasi,3
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Karyawan Swasta,6238
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Karyawan BUMN,8
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Karyawan BUMD,2
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Karyawan Honorer,5
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Buruh Harian Lepas,533
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Pembantu Rumah Tangga,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Tukang Listrik,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Tukang Jahit,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Penata Rias,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Mekanik,4
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Seniman,5
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Perancang Busana,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Pendeta,5
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Wartawan,7
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Ustadz/Mubaligh,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Juru Masak,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Dosen,7
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Guru,83
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Pengacara,4
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Notaris,4
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Akuntan,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Konsultan,3
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Dokter,21
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Bidan,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Perawat,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Sopir,73
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Pedagang,182
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Wiraswasta,1519
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,Lainnya,47
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Belum/Tidak Bekerja,2658
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Mengurus Rumah Tangga,4209
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Pelajar/Mahasiswa,4158
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Pensiunan,88
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Pegawai Negeri Sipil,28
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Tentara Nasional Indonesia,5
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Kepolisian RI,3
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Perdagangan,2
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Petani/Pekebun,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Industri,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Konstruksi,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Transportasi,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Karyawan Swasta,6266
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Karyawan BUMN,10
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Karyawan BUMD,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Karyawan Honorer,7
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Buruh Harian Lepas,81
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Pembantu Rumah Tangga,4
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Tukang Jahit,7
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Mekanik,5
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Seniman,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Tabib,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Pendeta,5
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Wartawan,7
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Dosen,13
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Guru,39
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Pengacara,4
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Notaris,2
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Arsitek,2
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Konsultan,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Dokter,49
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Psikiater/Psikolog,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Pelaut,1
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Sopir,50
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Pedagang,7
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Wiraswasta,1895
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,Lainnya,48
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,Belum/Tidak Bekerja,2220
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,Mengurus Rumah Tangga,3420
