tahun,nama_provinsi,nama_kabupaten/kota,nama_kecamatan,nama_kelurahan,jenis_pekerjaan,jumlah
2019,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,Pengacara,10
2019,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,Arsitek,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,Konsultan,5
2019,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,Dokter,53
2019,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,Bidan,28
2019,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,Perawat,82
2019,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,Apoteker,5
2019,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,Pelaut,825
2019,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,Sopir,272
2019,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,Pedagang,986
2019,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,Biarawati,9
2019,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,Wiraswasta,3681
2019,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,Lainnya,402
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Belum/Tidak Bekerja,6629
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Mengurus Rumah Tangga,9443
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Pelajar/Mahasiswa,10537
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Pensiunan,423
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Pegawai Negeri Sipil,335
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Tentara Nasional Indonesia,63
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Kepolisian RI,36
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Perdagangan,4
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Petani/Pekebun,2
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Nelayan/Perikanan,3
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Industri,7
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Konstruksi,2
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Karyawan Swasta,8446
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Karyawan BUMN,100
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Karyawan BUMD,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Karyawan Honorer,49
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Buruh Harian Lepas,2639
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Buruh Tani/Perkebunan,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Buruh Nelayan/Perikanan,2
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Pembantu Rumah Tangga,2
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Tukang Listrik,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Tukang Las/Pandai Besi,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Tukang Jahit,3
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Mekanik,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Seniman,3
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Pendeta,15
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Pastor,6
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Wartawan,11
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Ustadz/Mubaligh,6
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Juru Masak,3
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Dosen,8
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Guru,262
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Pilot,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Pengacara,8
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Notaris,3
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Arsitek,2
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Konsultan,2
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Dokter,43
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Bidan,20
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Perawat,46
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Apoteker,4
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Pelaut,836
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Peneliti,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Sopir,123
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Pedagang,632
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Wiraswasta,2720
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Lainnya,168
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Belum/Tidak Bekerja,8104
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Mengurus Rumah Tangga,9984
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Pelajar/Mahasiswa,11981
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Pensiunan,229
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Pegawai Negeri Sipil,250
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Tentara Nasional Indonesia,57
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Kepolisian RI,43
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Perdagangan,4
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Petani/Pekebun,5
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Nelayan/Perikanan,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Industri,2
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Konstruksi,3
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Transportasi,3
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Karyawan Swasta,12147
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Karyawan BUMN,30
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Karyawan Honorer,24
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Buruh Harian Lepas,1742
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Buruh Tani/Perkebunan,4
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Buruh Nelayan/Perikanan,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Tukang Jahit,2
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Mekanik,2
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Seniman,8
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Pendeta,27
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Wartawan,12
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Dosen,9
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Guru,404
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Pengacara,6
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Notaris,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Arsitek,2
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Konsultan,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Dokter,30
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Bidan,30
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Perawat,65
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Apoteker,3
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Pelaut,161
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Peneliti,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Sopir,249
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Pialang,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Pedagang,200
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Wiraswasta,3450
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,Lainnya,228
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Belum/Tidak Bekerja,9249
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Mengurus Rumah Tangga,10958
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Pelajar/Mahasiswa,12834
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Pensiunan,312
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Pegawai Negeri Sipil,249
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Tentara Nasional Indonesia,67
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Kepolisian RI,37
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Perdagangan,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Petani/Pekebun,7
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Nelayan/Perikanan,3
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Industri,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Konstruksi,5
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Transportasi,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Karyawan Swasta,11582
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Karyawan BUMN,73
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Karyawan BUMD,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Karyawan Honorer,36
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Buruh Harian Lepas,2277
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Buruh Tani/Perkebunan,2
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Buruh Nelayan/Perikanan,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Pembantu Rumah Tangga,2
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Tukang Jahit,3
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Seniman,14
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Pendeta,16
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Wartawan,18
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Anggota DPRD Provinsi,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Dosen,15
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Guru,359
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Pengacara,5
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Notaris,1
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Arsitek,2
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Konsultan,2
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Dokter,43
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Bidan,22
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Perawat,53
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Apoteker,2
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Pelaut,147
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Sopir,265
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Pedagang,508
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Wiraswasta,4251
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Lainnya,295
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Belum/Tidak Bekerja,9312
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Mengurus Rumah Tangga,12151
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Pelajar/Mahasiswa,14194
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Pensiunan,265
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Pegawai Negeri Sipil,289
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Tentara Nasional Indonesia,70
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Kepolisian RI,225
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Perdagangan,8
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Petani/Pekebun,8
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Nelayan/Perikanan,220
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Industri,11
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Konstruksi,2
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Transportasi,6
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Karyawan Swasta,10583
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Karyawan BUMN,40
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Karyawan BUMD,2
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Karyawan Honorer,30
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Buruh Harian Lepas,3389
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Buruh Tani/Perkebunan,1
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Buruh Nelayan/Perikanan,27
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Pembantu Rumah Tangga,1
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Tukang Batu,1
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Tukang Jahit,8
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Penata Rias,1
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Mekanik,5
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Seniman,9
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Pendeta,16
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Wartawan,9
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Dosen,14
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Guru,408
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Konsultan,3
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Dokter,20
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Bidan,44
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Perawat,56
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Pelaut,178
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Sopir,324
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Pedagang,496
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Wiraswasta,2475
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,Lainnya,271
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Belum/Tidak Bekerja,12023
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Mengurus Rumah Tangga,10716
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Pelajar/Mahasiswa,15470
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Pensiunan,450
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Pegawai Negeri Sipil,359
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Tentara Nasional Indonesia,39
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Kepolisian RI,47
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Perdagangan,2
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Petani/Pekebun,55
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Peternak,1
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Nelayan/Perikanan,1
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Industri,4
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Konstruksi,2
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Transportasi,4
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Karyawan Swasta,22031
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Karyawan BUMN,134
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Karyawan BUMD,4
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Karyawan Honorer,34
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Buruh Harian Lepas,1024
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Buruh Tani/Perkebunan,6
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Pembantu Rumah Tangga,8
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Tukang Jahit,4
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Penata Rambut,3
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Mekanik,5
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Seniman,9
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Pendeta,21
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Wartawan,23
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Ustadz/Mubaligh,1
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Juru Masak,1
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Anggota DPRD Provinsi,1
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Dosen,13
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Guru,402
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Pengacara,10
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Arsitek,3
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Dokter,96
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Bidan,37
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Perawat,60
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Apoteker,1
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Pelaut,70
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Peneliti,1
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Sopir,263
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Pedagang,640
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Wiraswasta,5369
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,Lainnya,322
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Belum/Tidak Bekerja,6094
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Mengurus Rumah Tangga,8112
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Pelajar/Mahasiswa,9515
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Pensiunan,91
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Pegawai Negeri Sipil,164
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Tentara Nasional Indonesia,127
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Kepolisian RI,41
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Perdagangan,3
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Petani/Pekebun,36
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Peternak,1
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Nelayan/Perikanan,329
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Industri,9
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Konstruksi,3
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Transportasi,3
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Karyawan Swasta,6200
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Karyawan BUMN,12
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Karyawan BUMD,2
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Karyawan Honorer,24
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Buruh Harian Lepas,2242
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Buruh Tani/Perkebunan,3
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Buruh Nelayan/Perikanan,15
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Tukang Jahit,2
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Mekanik,4
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Seniman,11
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Pendeta,11
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Wartawan,13
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Ustadz/Mubaligh,1
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Dosen,4
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Guru,204
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Pengacara,3
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Notaris,1
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Konsultan,2
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Dokter,9
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Bidan,21
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Perawat,22
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Apoteker,2
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Pelaut,143
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Peneliti,1
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Sopir,238
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Pedagang,263
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Wiraswasta,1716
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,Lainnya,149
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Belum/Tidak Bekerja,15198
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Mengurus Rumah Tangga,20449
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Pelajar/Mahasiswa,21824
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Pensiunan,89
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Pegawai Negeri Sipil,134
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Tentara Nasional Indonesia,69
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Kepolisian RI,30
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Perdagangan,26
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Petani/Pekebun,75
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Nelayan/Perikanan,2396
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Industri,22
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Konstruksi,14
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Transportasi,12
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Karyawan Swasta,10620
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Karyawan BUMN,14
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Karyawan BUMD,1
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Karyawan Honorer,34
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Buruh Harian Lepas,5568
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Buruh Tani/Perkebunan,10
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,Buruh Nelayan/Perikanan,30
